date,year,tournament,match_weight,home_team,away_team,home_goals,away_goals,outcome,neutral
2012-10-12,2012,FIFA World Cup qualification,0.7,Netherlands,Andorra,3.0,0.0,1,False
2012-10-12,2012,FIFA World Cup qualification,0.7,Panama,Honduras,0.0,0.0,0,False
2012-10-12,2012,Friendly,0.3,Poland,South Africa,1.0,0.0,1,False
2012-10-12,2012,FIFA World Cup qualification,0.7,Russia,Portugal,1.0,0.0,1,False
2012-10-12,2012,FIFA World Cup qualification,0.7,Serbia,Belgium,0.0,3.0,-1,False
2012-10-12,2012,FIFA World Cup qualification,0.7,Slovakia,Latvia,2.0,1.0,1,False
2012-10-12,2012,FIFA World Cup qualification,0.7,Slovenia,Cyprus,2.0,1.0,1,False
2012-10-12,2012,FIFA World Cup qualification,0.7,Solomon Islands,New Caledonia,2.0,6.0,-1,False
2012-10-12,2012,FIFA World Cup qualification,0.7,Switzerland,Norway,1.0,1.0,0,False
2012-10-12,2012,FIFA World Cup qualification,0.7,Tahiti,New Zealand,0.0,2.0,-1,False
2012-10-12,2012,FIFA World Cup qualification,0.7,Turkey,Romania,0.0,1.0,-1,False
2012-10-12,2012,Friendly,0.3,United Arab Emirates,Uzbekistan,2.0,2.0,0,False
2012-10-12,2012,FIFA World Cup qualification,0.7,Wales,Scotland,2.0,1.0,1,False
2012-10-13,2012,AFF Championship qualification,0.5,Brunei,Timor-Leste,2.0,1.0,1,True
2012-10-13,2012,AFF Championship qualification,0.5,Myanmar,Laos,0.0,0.0,0,False
2012-10-13,2012,Friendly,0.3,Namibia,Rwanda,0.0,0.0,0,False
2012-10-13,2012,African Cup of Nations qualification,0.5,Botswana,Mali,1.0,4.0,-1,False
2012-10-13,2012,African Cup of Nations qualification,0.5,Malawi,Ghana,0.0,1.0,-1,False
2012-10-13,2012,African Cup of Nations qualification,0.5,Nigeria,Liberia,6.0,1.0,1,False
2012-10-13,2012,African Cup of Nations qualification,0.5,Uganda,Zambia,1.0,0.0,1,False
2012-10-13,2012,African Cup of Nations qualification,0.5,Morocco,Mozambique,4.0,0.0,1,False
2012-10-13,2012,African Cup of Nations qualification,0.5,Tunisia,Sierra Leone,0.0,0.0,0,False
2012-10-13,2012,African Cup of Nations qualification,0.5,Senegal,Ivory Coast,0.0,2.0,-1,False
2012-10-14,2012,Friendly,0.3,Lesotho,Eswatini,0.0,1.0,-1,False
2012-10-14,2012,Friendly,0.3,Saudi Arabia,Congo,3.0,2.0,1,False
2012-10-14,2012,CFU Caribbean Cup qualification,0.5,Saint Kitts and Nevis,French Guiana,0.0,3.0,-1,False
2012-10-14,2012,CFU Caribbean Cup qualification,0.5,Trinidad and Tobago,Anguilla,10.0,0.0,1,True
2012-10-14,2012,African Cup of Nations qualification,0.5,Angola,Zimbabwe,2.0,0.0,1,False
2012-10-14,2012,African Cup of Nations qualification,0.5,Cameroon,Cape Verde,2.0,1.0,1,False
2012-10-14,2012,African Cup of Nations qualification,0.5,Niger,Guinea,2.0,0.0,1,False
2012-10-14,2012,African Cup of Nations qualification,0.5,Ethiopia,Sudan,2.0,0.0,1,False
2012-10-14,2012,African Cup of Nations qualification,0.5,Algeria,Libya,2.0,0.0,1,False
2012-10-14,2012,African Cup of Nations qualification,0.5,Equatorial Guinea,DR Congo,2.0,1.0,1,False
2012-10-14,2012,African Cup of Nations qualification,0.5,Togo,Gabon,2.0,1.0,1,False
2012-10-14,2012,African Cup of Nations qualification,0.5,Burkina Faso,Central African Republic,3.0,1.0,1,False
2012-10-16,2012,FIFA World Cup qualification,0.7,Albania,Slovenia,1.0,0.0,1,False
2012-10-16,2012,FIFA World Cup qualification,0.7,Andorra,Estonia,0.0,1.0,-1,False
2012-10-16,2012,FIFA World Cup qualification,0.7,Austria,Kazakhstan,4.0,0.0,1,False
2012-10-16,2012,FIFA World Cup qualification,0.7,Belarus,Georgia,2.0,0.0,1,False
2012-10-16,2012,FIFA World Cup qualification,0.7,Belgium,Scotland,2.0,0.0,1,False
2012-10-16,2012,FIFA World Cup qualification,0.7,Bolivia,Uruguay,4.0,1.0,1,False
2012-10-16,2012,FIFA World Cup qualification,0.7,Bosnia and Herzegovina,Lithuania,3.0,0.0,1,False
2012-10-16,2012,FIFA World Cup qualification,0.7,Chile,Argentina,1.0,2.0,-1,False
2012-10-16,2012,Friendly,0.3,Colombia,Cameroon,3.0,0.0,1,False
2012-10-16,2012,FIFA World Cup qualification,0.7,Costa Rica,Guyana,7.0,0.0,1,False
2012-10-16,2012,FIFA World Cup qualification,0.7,Croatia,Wales,2.0,0.0,1,False
2012-10-16,2012,FIFA World Cup qualification,0.7,Cuba,Panama,1.0,1.0,0,False
2012-10-16,2012,FIFA World Cup qualification,0.7,Cyprus,Norway,1.0,3.0,-1,False
2012-10-16,2012,FIFA World Cup qualification,0.7,Czech Republic,Bulgaria,0.0,0.0,0,False
2012-10-16,2012,Friendly,0.3,Egypt,Tunisia,0.0,1.0,-1,True
2012-10-16,2012,FIFA World Cup qualification,0.7,Faroe Islands,Republic of Ireland,1.0,4.0,-1,False
2012-10-16,2012,FIFA World Cup qualification,0.7,Germany,Sweden,4.0,4.0,0,False
2012-10-16,2012,FIFA World Cup qualification,0.7,Honduras,Canada,8.0,1.0,1,False
2012-10-16,2012,Friendly,0.3,Hong Kong,Malaysia,0.0,3.0,-1,False
2012-10-16,2012,FIFA World Cup qualification,0.7,Hungary,Turkey,3.0,1.0,1,False
2012-10-16,2012,FIFA World Cup qualification,0.7,Iceland,Switzerland,0.0,2.0,-1,False
2012-10-16,2012,FIFA World Cup qualification,0.7,Iran,South Korea,1.0,0.0,1,False
2012-10-16,2012,FIFA World Cup qualification,0.7,Iraq,Australia,1.0,2.0,-1,True
2012-10-16,2012,FIFA World Cup qualification,0.7,Israel,Luxembourg,3.0,0.0,1,False
2012-10-16,2012,FIFA World Cup qualification,0.7,Italy,Denmark,3.0,1.0,1,False
2012-10-16,2012,FIFA World Cup qualification,0.7,Jamaica,Antigua and Barbuda,4.0,1.0,1,False
2012-10-16,2012,Friendly,0.3,Japan,Brazil,0.0,4.0,-1,True
2012-10-16,2012,Friendly,0.3,Kenya,South Africa,1.0,2.0,-1,False
2012-10-16,2012,Friendly,0.3,Kuwait,Philippines,2.0,1.0,1,False
2012-10-16,2012,FIFA World Cup qualification,0.7,Latvia,Liechtenstein,2.0,0.0,1,False
2012-10-16,2012,Friendly,0.3,Lebanon,Yemen,2.0,1.0,1,False
2012-10-16,2012,FIFA World Cup qualification,0.7,North Macedonia,Serbia,1.0,0.0,1,False
2012-10-16,2012,FIFA World Cup qualification,0.7,Mexico,El Salvador,2.0,0.0,1,False
2012-10-16,2012,FIFA World Cup qualification,0.7,New Caledonia,Solomon Islands,5.0,0.0,1,False
2012-10-16,2012,FIFA World Cup qualification,0.7,New Zealand,Tahiti,3.0,0.0,1,False
2012-10-16,2012,FIFA World Cup qualification,0.7,Oman,Jordan,2.0,1.0,1,False
2012-10-16,2012,FIFA World Cup qualification,0.7,Paraguay,Peru,1.0,0.0,1,False
2012-10-16,2012,FIFA World Cup qualification,0.7,Portugal,Northern Ireland,1.0,1.0,0,False
2012-10-16,2012,FIFA World Cup qualification,0.7,Qatar,Uzbekistan,0.0,1.0,-1,False
2012-10-16,2012,FIFA World Cup qualification,0.7,Romania,Netherlands,1.0,4.0,-1,False
2012-10-16,2012,FIFA World Cup qualification,0.7,Russia,Azerbaijan,1.0,0.0,1,False
2012-10-16,2012,FIFA World Cup qualification,0.7,San Marino,Moldova,0.0,2.0,-1,False
2012-10-16,2012,Friendly,0.3,Singapore,India,2.0,0.0,1,False
2012-10-16,2012,FIFA World Cup qualification,0.7,Slovakia,Greece,0.0,1.0,-1,False
2012-10-16,2012,FIFA World Cup qualification,0.7,Spain,France,1.0,1.0,0,False
2012-10-16,2012,FIFA World Cup qualification,0.7,Ukraine,Montenegro,0.0,1.0,-1,False
2012-10-16,2012,Friendly,0.3,United Arab Emirates,Bahrain,6.0,2.0,1,False
2012-10-16,2012,FIFA World Cup qualification,0.7,United States,Guatemala,3.0,1.0,1,False
2012-10-16,2012,FIFA World Cup qualification,0.7,Venezuela,Ecuador,1.0,1.0,0,False
2012-10-16,2012,Friendly,0.3,Vietnam,Indonesia,0.0,0.0,0,False
2012-10-17,2012,FIFA World Cup qualification,0.7,Poland,England,1.0,1.0,0,False
2012-10-21,2012,CFU Caribbean Cup qualification,0.5,Saint Lucia,Curaçao,5.0,1.0,1,False
2012-10-21,2012,Friendly,0.3,Artsakh,Abkhazia,3.0,0.0,1,False
2012-10-23,2012,CFU Caribbean Cup qualification,0.5,Curaçao,Guyana,1.0,2.0,-1,True
2012-10-23,2012,CFU Caribbean Cup qualification,0.5,Guadeloupe,Dominican Republic,0.0,2.0,-1,False
2012-10-23,2012,CFU Caribbean Cup qualification,0.5,Martinique,Puerto Rico,2.0,1.0,1,True
2012-10-24,2012,VFF Cup,0.5,Vietnam,Turkmenistan,0.0,1.0,-1,False
2012-10-25,2012,CFU Caribbean Cup qualification,0.5,Dominican Republic,Martinique,1.0,1.0,0,True
2012-10-25,2012,CFU Caribbean Cup qualification,0.5,Guadeloupe,Puerto Rico,4.0,1.0,1,False
2012-10-25,2012,CFU Caribbean Cup qualification,0.5,Saint Vincent and the Grenadines,Curaçao,4.0,0.0,1,True
2012-10-26,2012,VFF Cup,0.5,Vietnam,Laos,4.0,0.0,1,False
2012-10-27,2012,CFU Caribbean Cup qualification,0.5,Guadeloupe,Martinique,3.0,3.0,0,False
2012-10-27,2012,CFU Caribbean Cup qualification,0.5,Puerto Rico,Dominican Republic,1.0,3.0,-1,True
2012-10-28,2012,VFF Cup,0.5,Laos,Turkmenistan,2.0,4.0,-1,True
2012-11-03,2012,Friendly,0.3,Vietnam,Malaysia,1.0,0.0,1,False
2012-11-06,2012,Friendly,0.3,Iran,Tajikistan,6.0,1.0,1,False
2012-11-07,2012,Friendly,0.3,Thailand,Malaysia,2.0,0.0,1,False
2012-11-08,2012,Friendly,0.3,Bahrain,Jordan,3.0,0.0,1,False
2012-11-08,2012,Friendly,0.3,Oman,Estonia,1.0,2.0,-1,False
2012-11-11,2012,Friendly,0.3,Eswatini,Lesotho,0.0,0.0,0,False
2012-11-14,2012,Friendly,0.3,Albania,Cameroon,0.0,0.0,0,True
2012-11-14,2012,Friendly,0.3,Algeria,Bosnia and Herzegovina,0.0,1.0,-1,False
2012-11-14,2012,Friendly,0.3,Andorra,Iceland,0.0,2.0,-1,False
2012-11-14,2012,Friendly,0.3,Angola,Congo,1.0,1.0,0,True
2012-11-14,2012,Friendly,0.3,Armenia,Lithuania,4.0,2.0,1,False
2012-11-14,2012,Friendly,0.3,Austria,Ivory Coast,0.0,3.0,-1,False
2012-11-14,2012,Friendly,0.3,Bolivia,Costa Rica,1.0,1.0,0,False
2012-11-14,2012,Friendly,0.3,Brazil,Colombia,1.0,1.0,0,True
2012-11-14,2012,Friendly,0.3,Bulgaria,Ukraine,0.0,1.0,-1,False
2012-11-14,2012,Friendly,0.3,Cape Verde,Ghana,0.0,1.0,-1,True
2012-11-14,2012,Friendly,0.3,China PR,New Zealand,1.0,1.0,0,False
2012-11-14,2012,Friendly,0.3,DR Congo,Burkina Faso,0.0,1.0,-1,False
2012-11-14,2012,CFU Caribbean Cup qualification,0.5,Cuba,Suriname,5.0,0.0,1,True
2012-11-14,2012,Friendly,0.3,Cyprus,Finland,0.0,3.0,-1,False
2012-11-14,2012,Friendly,0.3,Czech Republic,Slovakia,3.0,0.0,1,False
2012-11-14,2012,Friendly,0.3,Gabon,Portugal,2.0,2.0,0,False
2012-11-14,2012,Friendly,0.3,Georgia,Egypt,0.0,0.0,0,False
2012-11-14,2012,CFU Caribbean Cup qualification,0.5,Grenada,French Guiana,1.0,1.0,0,False
2012-11-14,2012,CFU Caribbean Cup qualification,0.5,Haiti,Guyana,1.0,0.0,1,True
2012-11-14,2012,Friendly,0.3,Honduras,Peru,0.0,0.0,0,True
2012-11-14,2012,Friendly,0.3,Hungary,Norway,0.0,2.0,-1,False
2012-11-14,2012,Friendly,0.3,Indonesia,Timor-Leste,1.0,0.0,1,False
2012-11-14,2012,FIFA World Cup qualification,0.7,Iran,Uzbekistan,0.0,1.0,-1,False
2012-11-14,2012,FIFA World Cup qualification,0.7,Iraq,Jordan,1.0,0.0,1,True
2012-11-14,2012,Friendly,0.3,Republic of Ireland,Greece,0.0,1.0,-1,False
2012-11-14,2012,Friendly,0.3,Israel,Belarus,1.0,2.0,-1,False
2012-11-14,2012,Friendly,0.3,Italy,France,1.0,2.0,-1,False
2012-11-14,2012,Friendly,0.3,South Korea,Australia,1.0,2.0,-1,False
2012-11-14,2012,Friendly,0.3,Kuwait,Bahrain,1.0,1.0,0,False
2012-11-14,2012,Friendly,0.3,Liechtenstein,Malta,0.0,1.0,-1,False
2012-11-14,2012,Friendly,0.3,Luxembourg,Scotland,1.0,2.0,-1,False
2012-11-14,2012,Friendly,0.3,North Macedonia,Slovenia,3.0,2.0,1,False
2012-11-14,2012,Friendly,0.3,Malaysia,Hong Kong,1.0,1.0,0,False
2012-11-14,2012,FIFA World Cup qualification,0.7,Montenegro,San Marino,3.0,0.0,1,False
2012-11-14,2012,Friendly,0.3,Morocco,Togo,0.0,1.0,-1,False
2012-11-14,2012,Friendly,0.3,Netherlands,Germany,0.0,0.0,0,False
2012-11-14,2012,Friendly,0.3,Niger,Senegal,1.0,1.0,0,False
2012-11-14,2012,FIFA World Cup qualification,0.7,Northern Ireland,Azerbaijan,1.0,1.0,0,False
2012-11-14,2012,FIFA World Cup qualification,0.7,Oman,Japan,1.0,2.0,-1,False
2012-11-14,2012,Friendly,0.3,Panama,Spain,1.0,5.0,-1,False
2012-11-14,2012,Friendly,0.3,Paraguay,Guatemala,3.0,1.0,1,False
2012-11-14,2012,Friendly,0.3,Poland,Uruguay,1.0,3.0,-1,False
2012-11-14,2012,FIFA World Cup qualification,0.7,Qatar,Lebanon,1.0,0.0,1,False
2012-11-14,2012,Friendly,0.3,Romania,Belgium,2.0,1.0,1,False
2012-11-14,2012,Friendly,0.3,Russia,United States,2.0,2.0,0,False
2012-11-14,2012,Friendly,0.3,Rwanda,Namibia,2.0,2.0,0,False
2012-11-14,2012,Friendly,0.3,Saudi Arabia,Argentina,0.0,0.0,0,False
2012-11-14,2012,Friendly,0.3,Serbia,Chile,3.0,1.0,1,True
2012-11-14,2012,Friendly,0.3,South Africa,Zambia,0.0,1.0,-1,False
2012-11-14,2012,Friendly,0.3,Sweden,England,4.0,2.0,1,False
2012-11-14,2012,Friendly,0.3,Tanzania,Kenya,1.0,0.0,1,False
2012-11-14,2012,Friendly,0.3,Thailand,Bhutan,5.0,0.0,1,False
2012-11-14,2012,Friendly,0.3,Tunisia,Switzerland,1.0,2.0,-1,False
2012-11-14,2012,Friendly,0.3,Turkey,Denmark,1.0,1.0,0,False
2012-11-14,2012,Friendly,0.3,United Arab Emirates,Estonia,2.0,1.0,1,False
2012-11-14,2012,Friendly,0.3,Venezuela,Nigeria,1.0,3.0,-1,True
2012-11-15,2012,Friendly,0.3,Philippines,Singapore,1.0,0.0,1,False
2012-11-16,2012,CFU Caribbean Cup qualification,0.5,French Guiana,Haiti,1.0,0.0,1,True
2012-11-16,2012,CFU Caribbean Cup qualification,0.5,Trinidad and Tobago,Suriname,3.0,0.0,1,False
2012-11-17,2012,Friendly,0.3,Indonesia,Cameroon,0.0,0.0,0,False
2012-11-17,2012,Friendly,0.3,Palestine,Syria,1.0,1.0,0,True
2012-11-17,2012,Friendly,0.3,Thailand,Bangladesh,5.0,0.0,1,False
2012-11-18,2012,CFU Caribbean Cup qualification,0.5,Guyana,French Guiana,4.0,3.0,1,True
2012-11-19,2012,Friendly,0.3,Singapore,Pakistan,4.0,0.0,1,False
2012-11-20,2012,Friendly,0.3,Malaysia,Bangladesh,1.0,1.0,0,False
2012-11-20,2012,Friendly,0.3,Palestine,Syria,2.0,1.0,1,True
2012-11-21,2012,Superclásico de las Américas,0.5,Argentina,Brazil,2.0,1.0,1,False
2012-11-24,2012,CECAFA Cup,0.5,Ethiopia,South Sudan,1.0,0.0,1,True
2012-11-24,2012,Friendly,0.3,Guam,Northern Mariana Islands,8.0,0.0,1,False
2012-11-24,2012,AFF Championship,0.5,Thailand,Philippines,2.0,1.0,1,False
2012-11-24,2012,CECAFA Cup,0.5,Uganda,Kenya,1.0,0.0,1,False
2012-11-24,2012,AFF Championship,0.5,Vietnam,Myanmar,1.0,1.0,0,True
2012-11-25,2012,CECAFA Cup,0.5,Burundi,Somalia,5.0,1.0,1,True
2012-11-25,2012,AFF Championship,0.5,Indonesia,Laos,2.0,2.0,0,True
2012-11-25,2012,AFF Championship,0.5,Malaysia,Singapore,0.0,3.0,-1,False
2012-11-25,2012,CECAFA Cup,0.5,Tanzania,Sudan,2.0,0.0,1,True
2012-11-26,2012,CECAFA Cup,0.5,Rwanda,Malawi,2.0,0.0,1,True
2012-11-26,2012,CECAFA Cup,0.5,Zanzibar,Eritrea,0.0,0.0,0,True
2012-11-27,2012,CECAFA Cup,0.5,South Sudan,Kenya,0.0,2.0,-1,True
2012-11-27,2012,AFF Championship,0.5,Thailand,Myanmar,4.0,0.0,1,False
2012-11-27,2012,CECAFA Cup,0.5,Uganda,Ethiopia,1.0,0.0,1,False
2012-11-27,2012,AFF Championship,0.5,Vietnam,Philippines,0.0,1.0,-1,True
2012-11-28,2012,AFF Championship,0.5,Indonesia,Singapore,1.0,0.0,1,True
2012-11-28,2012,AFF Championship,0.5,Malaysia,Laos,4.0,1.0,1,False
2012-11-28,2012,CECAFA Cup,0.5,Somalia,Sudan,0.0,1.0,-1,True
2012-11-28,2012,CECAFA Cup,0.5,Tanzania,Burundi,0.0,1.0,-1,True
2012-11-29,2012,CECAFA Cup,0.5,Malawi,Eritrea,3.0,2.0,1,True
2012-11-29,2012,Friendly,0.3,Palestine,Bahrain,0.0,2.0,-1,True
2012-11-29,2012,CECAFA Cup,0.5,Rwanda,Zanzibar,1.0,2.0,-1,True
2012-11-30,2012,CECAFA Cup,0.5,Kenya,Ethiopia,3.0,1.0,1,True
2012-11-30,2012,AFF Championship,0.5,Philippines,Myanmar,2.0,0.0,1,True
2012-11-30,2012,AFF Championship,0.5,Thailand,Vietnam,3.0,1.0,1,False
2012-11-30,2012,CECAFA Cup,0.5,Uganda,South Sudan,4.0,0.0,1,False
2012-12-01,2012,CECAFA Cup,0.5,Eritrea,Rwanda,0.0,2.0,-1,True
2012-12-01,2012,EAFF Championship,0.5,Hong Kong,Guam,2.0,1.0,1,False
2012-12-01,2012,EAFF Championship,0.5,Taiwan,North Korea,1.0,6.0,-1,True
2012-12-01,2012,CECAFA Cup,0.5,Malawi,Zanzibar,2.0,0.0,1,True
2012-12-01,2012,AFF Championship,0.5,Malaysia,Indonesia,2.0,0.0,1,False
2012-12-01,2012,AFF Championship,0.5,Singapore,Laos,4.0,3.0,1,True
2012-12-01,2012,CECAFA Cup,0.5,Somalia,Tanzania,0.0,7.0,-1,True
2012-12-01,2012,CECAFA Cup,0.5,Sudan,Burundi,0.0,1.0,-1,True
2012-12-03,2012,CECAFA Cup,0.5,Burundi,Zanzibar,0.0,0.0,0,True
2012-12-03,2012,EAFF Championship,0.5,Hong Kong,Australia,0.0,1.0,-1,False
2012-12-03,2012,EAFF Championship,0.5,North Korea,Guam,5.0,0.0,1,True
2012-12-03,2012,CECAFA Cup,0.5,Rwanda,Tanzania,0.0,2.0,-1,True
2012-12-04,2012,CECAFA Cup,0.5,Kenya,Malawi,1.0,0.0,1,True
2012-12-04,2012,CECAFA Cup,0.5,Uganda,Ethiopia,2.0,0.0,1,False
2012-12-05,2012,EAFF Championship,0.5,North Korea,Australia,1.0,1.0,0,True
2012-12-05,2012,EAFF Championship,0.5,Taiwan,Guam,1.0,1.0,0,True
2012-12-06,2012,CECAFA Cup,0.5,Uganda,Tanzania,3.0,0.0,1,False
2012-12-06,2012,CECAFA Cup,0.5,Zanzibar,Kenya,2.0,2.0,0,True
2012-12-07,2012,CFU Caribbean Cup,0.5,Antigua and Barbuda,Dominican Republic,1.0,2.0,-1,False
2012-12-07,2012,EAFF Championship,0.5,Guam,Australia,0.0,9.0,-1,True
2012-12-07,2012,CFU Caribbean Cup,0.5,Haiti,Trinidad and Tobago,0.0,0.0,0,True
2012-12-07,2012,EAFF Championship,0.5,Hong Kong,Taiwan,2.0,0.0,1,False
2012-12-08,2012,CFU Caribbean Cup,0.5,Jamaica,French Guiana,1.0,2.0,-1,True
2012-12-08,2012,WAFF Championship,0.5,Kuwait,Palestine,2.0,1.0,1,False
2012-12-08,2012,CFU Caribbean Cup,0.5,Martinique,Cuba,1.0,0.0,1,True
2012-12-08,2012,WAFF Championship,0.5,Oman,Lebanon,0.0,1.0,-1,True
2012-12-08,2012,AFF Championship,0.5,Philippines,Singapore,0.0,0.0,0,False
2012-12-08,2012,CECAFA Cup,0.5,Tanzania,Zanzibar,1.0,1.0,0,True
2012-12-08,2012,CECAFA Cup,0.5,Uganda,Kenya,2.0,1.0,1,False
2012-12-09,2012,CFU Caribbean Cup,0.5,Antigua and Barbuda,Trinidad and Tobago,2.0,0.0,1,False
2012-12-09,2012,EAFF Championship,0.5,Australia,Taiwan,8.0,0.0,1,True
2012-12-09,2012,WAFF Championship,0.5,Bahrain,Yemen,1.0,0.0,1,True
2012-12-09,2012,CFU Caribbean Cup,0.5,Dominican Republic,Haiti,1.0,2.0,-1,True
2012-12-09,2012,EAFF Championship,0.5,Hong Kong,North Korea,0.0,4.0,-1,False
2012-12-09,2012,WAFF Championship,0.5,Iran,Saudi Arabia,0.0,0.0,0,True
2012-12-09,2012,AFF Championship,0.5,Malaysia,Thailand,1.0,1.0,0,False
2012-12-10,2012,CFU Caribbean Cup,0.5,Cuba,French Guiana,2.0,1.0,1,True
2012-12-10,2012,WAFF Championship,0.5,Iraq,Jordan,1.0,0.0,1,True
2012-12-10,2012,CFU Caribbean Cup,0.5,Jamaica,Martinique,0.0,0.0,0,True
2012-12-11,2012,CFU Caribbean Cup,0.5,Antigua and Barbuda,Haiti,0.0,1.0,-1,False
2012-12-11,2012,WAFF Championship,0.5,Kuwait,Oman,0.0,2.0,-1,False
2012-12-11,2012,WAFF Championship,0.5,Lebanon,Palestine,0.0,1.0,-1,True
2012-12-11,2012,CFU Caribbean Cup,0.5,Trinidad and Tobago,Dominican Republic,2.0,1.0,1,True
2012-12-12,2012,CFU Caribbean Cup,0.5,French Guiana,Martinique,1.0,3.0,-1,True
2012-12-12,2012,WAFF Championship,0.5,Iran,Bahrain,0.0,0.0,0,True
2012-12-12,2012,CFU Caribbean Cup,0.5,Jamaica,Cuba,0.0,1.0,-1,True
2012-12-12,2012,AFF Championship,0.5,Singapore,Philippines,1.0,0.0,1,False
2012-12-12,2012,WAFF Championship,0.5,Yemen,Saudi Arabia,0.0,1.0,-1,True
2012-12-13,2012,WAFF Championship,0.5,Iraq,Syria,1.0,1.0,0,True
2012-12-13,2012,AFF Championship,0.5,Thailand,Malaysia,2.0,0.0,1,False
2012-12-14,2012,CFU Caribbean Cup,0.5,Haiti,Cuba,0.0,1.0,-1,True
2012-12-14,2012,WAFF Championship,0.5,Kuwait,Lebanon,2.0,1.0,1,False
2012-12-14,2012,Friendly,0.3,North Macedonia,Poland,1.0,4.0,-1,True
2012-12-14,2012,CFU Caribbean Cup,0.5,Martinique,Trinidad and Tobago,1.0,1.0,0,True
2012-12-14,2012,WAFF Championship,0.5,Oman,Palestine,2.0,1.0,1,True
2012-12-15,2012,Friendly,0.3,Angola,Gambia,1.0,1.0,0,False
2012-12-15,2012,WAFF Championship,0.5,Bahrain,Saudi Arabia,1.0,0.0,1,True
2012-12-15,2012,WAFF Championship,0.5,Iran,Yemen,2.0,1.0,1,True
2012-12-16,2012,CFU Caribbean Cup,0.5,Cuba,Trinidad and Tobago,1.0,0.0,1,True
2012-12-16,2012,CFU Caribbean Cup,0.5,Haiti,Martinique,1.0,0.0,1,True
2012-12-16,2012,WAFF Championship,0.5,Syria,Jordan,2.0,1.0,1,True
2012-12-18,2012,WAFF Championship,0.5,Bahrain,Syria,1.0,1.0,0,True
2012-12-18,2012,WAFF Championship,0.5,Oman,Iraq,0.0,2.0,-1,True
2012-12-19,2012,Friendly,0.3,Oman,Benin,2.0,0.0,1,False
2012-12-19,2012,AFF Championship,0.5,Singapore,Thailand,3.0,1.0,1,False
2012-12-20,2012,WAFF Championship,0.5,Iraq,Syria,0.0,1.0,-1,True
2012-12-20,2012,WAFF Championship,0.5,Oman,Bahrain,1.0,0.0,1,True
2012-12-22,2012,Friendly,0.3,Angola,Rwanda,1.0,0.0,1,False
2012-12-22,2012,Friendly,0.3,South Africa,Malawi,3.0,1.0,1,False
2012-12-22,2012,Friendly,0.3,Tanzania,Zambia,1.0,0.0,1,False
2012-12-22,2012,AFF Championship,0.5,Thailand,Singapore,1.0,0.0,1,False
2012-12-25,2012,Friendly,0.3,United Arab Emirates,Yemen,2.0,0.0,1,True
2012-12-26,2012,Friendly,0.3,Bahrain,Burkina Faso,0.0,0.0,0,False
2012-12-28,2012,Friendly,0.3,Qatar,Egypt,0.0,2.0,-1,False
2012-12-29,2012,Friendly,0.3,Bahrain,Guinea,3.0,0.0,1,False
2012-12-29,2012,Friendly,0.3,Oman,Togo,0.0,1.0,-1,False
2012-12-29,2012,Friendly,0.3,United Arab Emirates,Yemen,3.0,1.0,1,True
2012-12-29,2012,Friendly,0.3,Basque Country,Bolivia,6.0,1.0,1,False
2012-12-30,2012,Friendly,0.3,Ethiopia,Niger,1.0,0.0,1,False
2012-12-30,2012,Friendly,0.3,Iraq,Tunisia,1.0,2.0,-1,False
2013-01-02,2013,Friendly,0.3,Catalonia,Nigeria,1.0,1.0,0,False
2013-01-05,2013,Gulf Cup,0.5,Bahrain,Oman,0.0,0.0,0,False
2013-01-05,2013,Friendly,0.3,Niger,Togo,3.0,1.0,1,False
2013-01-05,2013,Gulf Cup,0.5,Qatar,United Arab Emirates,1.0,3.0,-1,True
2013-01-05,2013,Friendly,0.3,Zambia,Angola,0.0,2.0,-1,True
2013-01-06,2013,Gulf Cup,0.5,Kuwait,Yemen,2.0,0.0,1,True
2013-01-06,2013,Gulf Cup,0.5,Saudi Arabia,Iraq,0.0,2.0,-1,True
2013-01-07,2013,Friendly,0.3,Tunisia,Ethiopia,1.0,1.0,0,True
2013-01-08,2013,Gulf Cup,0.5,Bahrain,United Arab Emirates,1.0,2.0,-1,False
2013-01-08,2013,Gulf Cup,0.5,Qatar,Oman,2.0,1.0,1,True
2013-01-08,2013,Friendly,0.3,South Africa,Norway,0.0,1.0,-1,False
2013-01-08,2013,Friendly,0.3,Zambia,Morocco,0.0,0.0,0,True
2013-01-09,2013,Friendly,0.3,Cape Verde,Nigeria,0.0,0.0,0,True
2013-01-09,2013,Gulf Cup,0.5,Iraq,Kuwait,1.0,0.0,1,True
2013-01-09,2013,Gulf Cup,0.5,Yemen,Saudi Arabia,0.0,2.0,-1,True
2013-01-10,2013,Friendly,0.3,Gabon,Tunisia,1.0,1.0,0,True
2013-01-10,2013,Friendly,0.3,Ghana,Egypt,3.0,0.0,1,True
2013-01-10,2013,Friendly,0.3,Panama,Guatemala,3.0,0.0,1,False
2013-01-11,2013,Gulf Cup,0.5,Bahrain,Qatar,1.0,0.0,1,False
2013-01-11,2013,Friendly,0.3,Ethiopia,Tanzania,2.0,1.0,1,False
2013-01-11,2013,Gulf Cup,0.5,United Arab Emirates,Oman,2.0,0.0,1,True
2013-01-12,2013,Gulf Cup,0.5,Iraq,Yemen,2.0,0.0,1,True
2013-01-12,2013,Gulf Cup,0.5,Kuwait,Saudi Arabia,1.0,0.0,1,True
